ID	Type	SKU	Name	Published	Is featured?	Visibility in catalog	Short description	Description	Date sale price starts	Date sale price ends	Tax status	Tax class	In stock?	Stock	Backorders allowed?	Sold individually?	Weight (lbs)	Length (in)	Width (in)	Height (in)	Allow customer reviews?	Purchase note	Sale price	Regular price	Categories	Tags	Shipping class	Images	Download limit	Download expiry days	Parent	Grouped products	Upsells	Cross-sells	External URL	Button text	Position	Attribute 1 name	Attribute 1 value(s)	Attribute 1 visible	Attribute 1 global	Attribute 2 name	Attribute 2 value(s)	Attribute 2 visible	Attribute 2 global	Meta: _wpcom_is_markdown	Download 1 name	Download 1 URL	Download 2 name	Download 2 URL
	simple		Uwi¹z Eskadron LIMITED - PANIC 	1	0	visible		Kolory:ró¿/granat (pink-navy)turkus/antracyt (baltic-anthra)granat/fioletowo-szary (denim)Uwi¹z z limitowanej kolekcji wykonany z plecionej linki polipropylowej zakoñczony karabiñczykiem typu PANIC (bezpieczny).D³ugoœæ: 2m					1				0							45.00	Dla konia > Kantary, uwi¹zy > Uwi¹zy			https://static1.redcart.pl/templates/images/thumb/22951/1500/1500/pl/0/templates/images/products/22951/52ef6da3a955a2a90601bdc69feddcfb.jpg																
	simple		Uwi¹z Eskadron Classic Sports wiosna-lato 2019 panic - navy/blanc/fusion coral	1	0	visible		Uwi¹z wykonany z plecionej linki polipropylowej. Karabiñczyk w kolorze srebrnym.D³ugoœæ: 2mKarabiñczyk:PANIC (bezpieczny)Kolor:navy/blanc/fusion coral (granat/krem/koralowy)					1				0							49.00	Dla konia > Kantary, uwi¹zy > Uwi¹zy			https://static4.redcart.pl/templates/images/thumb/22951/1500/1500/pl/0/templates/images/products/22951/aa6fbb571127cbf7e14ab1e3dcc244f3.jpg																
	simple		Uwi¹z Eskadron DURALASTIC - PLATINUM 2019/2020 - PANIC - offwhite/vermillion-orange/beige/martini-olive/navy	1	0	visible		Uwi¹z Eskadron DURALASTIC - PLATINUM 2019/2020 - PANICUwi¹z wykonany z elastycznej, plecionej linki. Karabiñczyk bezpieczny w kolorze srebrnym.Kolor: offwhite/vermillion-orange/beige/martini-olive/navy					1				0							49.00	Dla konia > Kantary, uwi¹zy > Uwi¹zy			https://static1.redcart.pl/templates/images/thumb/22951/1500/1500/pl/0/templates/images/products/22951/3a7003753d276b1123cec7c5f5444832.png																
	simple		Uwi¹z Eskadron DURALASTIC - PLATINUM 2019/2020 - SNAP - offwhite/vermillion-orange/beige/martini-olive/navy	1	0	visible		Uwi¹z Eskadron DURALASTIC - PLATINUM 2019/2020 - SNAPUwi¹z wykonany z elastycznej, plecionej linki. Karabiñczyk zwyk³y w kolorze srebrnym.Kolor: offwhite/vermillion-orange/beige/martini-olive/navy					1				0							49.00	Dla konia > Kantary, uwi¹zy > Uwi¹zy			https://static3.redcart.pl/templates/images/thumb/22951/1500/1500/pl/0/templates/images/products/22951/0687961c83761094bf31e15406635beb.png																
	simple		Uwi¹z Eskadron DURALASTIC SNAP Reflexx wiosna/lato 2020 - neon/reflective/navy	1	0	visible		Uwi¹z Eskadron DURALASTIC Reflexx wiosna/lato 2020 - neon/reflective/navyUwi¹z jest wykonany z wytrzyma³ej, plecionej linki. Posiada zwyk³y karabiñczyk w kolorze srebrnym. Kolor: neon/reflective/navy					1				0							49.00	Dla konia > Kantary, uwi¹zy > Uwi¹zy			https://static4.redcart.pl/templates/images/thumb/22951/1500/1500/pl/0/templates/images/products/22951/6393711ac4a7347acc8fd2e5369c68ca.png																
	simple		Uwi¹z PANIC STANDARD - Eskadron - ice/white/stone	1	0	visible		Uwi¹z PANIC STANDARD - Eskadron - ice/white/stoneWykonany z plecionej linki polipropylenowej.Z niklowanym, bezpiecznym karabiñczykiem.D³ugoœæ: 2mKolor: ice/white/stone - miêtowy/bia³y/szary					1				0							52.00	Dla konia > Kantary, uwi¹zy > Uwi¹zy			https://static2.redcart.pl/templates/images/thumb/22951/1500/1500/pl/0/templates/images/products/22951/2608f4aa81254d8e228fbf874e5b5b24.jpg																
	simple		Uwi¹z PANIC STANDARD - Eskadron - blackberry	1	0	visible		Uwi¹z PANIC STANDARD - Eskadron - blackberryWykonany z plecionej linki polipropylenowej.Z niklowanym, bezpiecznym karabiñczykiem.D³ugoœæ: 2mKolor: blackberry - je¿ynowy					1				0							52.00	Dla konia > Kantary, uwi¹zy > Uwi¹zy			https://static4.redcart.pl/templates/images/thumb/22951/1500/1500/pl/0/templates/images/products/22951/b3e5ee55419c53f8ac2be60371db39d3.jpg																
	simple		Uwi¹z PANIC HOOK STANDARD - Eskadron - racinggreen	1	0	visible		Uwi¹z PANIC HOOK STANDARD - EskadronPleciony uwi¹z, wykonany z mocnej linki.Z bezpiecznym karabiñczykiem.D³ugoœæ: 2mKolor: racinggreen					1				0							52.00	Dla konia > Kantary, uwi¹zy > Uwi¹zy			https://static4.redcart.pl/templates/images/thumb/22951/1500/1500/pl/0/templates/images/products/22951/874bc9991aadea9ef7069ecc7a08494a.jpg																
	simple		Uwi¹z PANIC STANDARD - Eskadron - chili/white/nightblue	1	0	visible		Uwi¹z PANIC STANDARD - EskadronWykonany z plecionej linki polipropylenowej.Z niklowanym, bezpiecznym karabiñczykiem.D³ugoœæ: 2mKolor: chili/white/nightblue - czerwony/bia³y/granatowy					1				0							52.00	Dla konia > Kantary, uwi¹zy > Uwi¹zy			https://static4.redcart.pl/templates/images/thumb/22951/1500/1500/pl/0/templates/images/products/22951/b8ba851713be6041f8a6a10e778c2569.jpg																
	simple		Uwi¹z PANIC STANDARD - Eskadron - nightblue/white/blackberry	1	0	visible		Uwi¹z PANIC STANDARD - EskadronWykonany z plecionej linki polipropylenowej.Z niklowanym, bezpiecznym karabiñczykiem.D³ugoœæ: 2mKolor: nightblue/white/blackberry - granatowy/bia³y/je¿ynowy					1				0							52.00	Dla konia > Kantary, uwi¹zy > Uwi¹zy			https://static3.redcart.pl/templates/images/thumb/22951/1500/1500/pl/0/templates/images/products/22951/c5babe822393892680e6e6617bcfb512.jpg																
	simple		Uwi¹z SWIVEL HOOK STANDARD - Eskadron - ice/white/stone	1	0	visible		Uwi¹z SWIVEL HOOK STANDARD - EskadronPleciony uwi¹z, wykonany z mocnej linki.Ze zwyk³ym karabiñczykiem.D³ugoœæ: 2mKolor: ice/white/stone					1				0							53.00	Dla konia > Kantary, uwi¹zy > Uwi¹zy			https://static2.redcart.pl/templates/images/thumb/22951/1500/1500/pl/0/templates/images/products/22951/df0b3541b1cd31005679d2eac35d1464.jpg																
	simple		Uwi¹z SWIVEL HOOK STANDARD - Eskadron - racinggreen	1	0	visible		Uwi¹z SWIVEL HOOK STANDARD - EskadronPleciony uwi¹z, wykonany z mocnej linki.Ze zwyk³ym karabiñczykiem.D³ugoœæ: 2mKolor: racinggreen					1				0							53.00	Dla konia > Kantary, uwi¹zy > Uwi¹zy			https://static3.redcart.pl/templates/images/thumb/22951/1500/1500/pl/0/templates/images/products/22951/38cb3a21e76e2f7d3cc064b129d3b516.jpg																
	simple		Uwi¹z SWIVEL HOOK STANDARD - Eskadron - chili/white/night blue	1	0	visible		Uwi¹z SWIVEL HOOK STANDARD - EskadronPleciony uwi¹z, wykonany z mocnej linki.Ze zwyk³ym karabiñczykiem.D³ugoœæ: 2mKolor: chili/white/night blue					1				0							53.00	Dla konia > Kantary, uwi¹zy > Uwi¹zy			https://static4.redcart.pl/templates/images/thumb/22951/1500/1500/pl/0/templates/images/products/22951/09251b7d156f5cf052b33bb80975a3c6.jpg																
	simple		Uwi¹z SWIVEL HOOK STANDARD - Eskadron - nightblue/white/blackberry	1	0	visible		Uwi¹z SWIVEL HOOK STANDARD - EskadronPleciony uwi¹z, wykonany z mocnej linki.Ze zwyk³ym karabiñczykiem.D³ugoœæ: 2mKolor: nightblue/white/blackberry					1				0							53.00	Dla konia > Kantary, uwi¹zy > Uwi¹zy			https://static4.redcart.pl/templates/images/thumb/22951/1500/1500/pl/0/templates/images/products/22951/a114c9491b51f05a05ebd47bd5d36ee2.jpg																
	simple		Uwi¹z SWIVEL HOOK STANDARD - Eskadron - blackberry	1	0	visible		Uwi¹z SWIVEL HOOK STANDARD - EskadronPleciony uwi¹z, wykonany z mocnej linki.Ze zwyk³ym karabiñczykiem.D³ugoœæ: 2mKolor: blackberry					1				0							53.00	Dla konia > Kantary, uwi¹zy > Uwi¹zy			https://static3.redcart.pl/templates/images/thumb/22951/1500/1500/pl/0/templates/images/products/22951/f42f6cc6c48dac2bcc96d5e56f7ae875.jpg																
